Response ID,Contact ID,Text Block,1. Would you describe your current diet as healthy and balanced?,2. What is your ethnic group?,"3. How many hours do you spend on university-related work, separate from your Course Timetable, per week during exams?",How would you rate your family class? (Family earnings per year),5. How would you define your quality of life? (as defined by the World Health Organization),Text Block.1,6. How would you define your alcohol consumption?,7. Would you consider yourself an introvert or extrovert person? (Definitions from Oxford Languages),"8. In general, do you feel you experience stress while in the University? (tick all that apply)",9. Would you say that you are normally well hydrated?,10. How often do you exercise per week?,11. Do you have any known disabilities?,12. How many hours per week do you work?,13. What is your main financial support for your studies?,14. Are you in any form of employment?,15. Do you normally encounter financial issues paying your fees?,16. What Country are you from?,17. What is your year of birth?,18. What is your course of study?,Do you feel stressed before exams? (multiple choice),20. How often in the last week or two did you feel afraid that something awful might happen?,Do you prefer your timetable to be spread or compact so that you have less stress at university? (e.g. 1-2 busy days or 3-4 days with less lectures),22. What are the reasons for your timetable preference?,"23. Do you feel your timetabling structure has any impact on your study, life and health?","24. How many hours do you spend using technology devices per day (mobile, desktop, laptops, etc)?","25. How many hours do you spend using social media per day (Instagram, Tiktok, Twitter, etc)?",Text Block.2,26. What year of study are you in?,27. How important is having 'good mental health' to you?,28. Do you consider physical activity to be helpful to your mental health?,29. Do you enjoy activities centred around mindfulness?,30. Would you be interested in attending events themed around mental health?,"31. Do you enjoy non-competitive physical activity, such as walking, running, climbing, football with friends, etc?",32. Do you think mindfulness is a helpful tool for maintaining or improving your health?,33. Do you feel a sense of 'belonging' at Solent?,34. Improving/maintaining my mental health during my studies is:,35. Would you be interested in attending any of the following (tick all that apply_,Text Block.3,Confidentiality,Text Block.4,Labels,Response ID.1,Device,Captured By,Assigned User,Event Captured At,Event CRM Value,UTM Campaign,UTM Medium,UTM Source,UTM Content,UTM Term,Response Notes,Captured At,IP Address,Country Code,Country,Region Code,Region,City,Latitude,Longitude,User Type,Organisation,Internet Service Provider,Are you a home student or an international student?,"What are the approximate costs for your studies? (tuition fee per year of study, in pound £)"
118361,,,I think my diet is somewhat inbetween,White,Hours per week: 5,Middle class,Medium quality of life,,My alcohol consumption is moderate,Somewhat in between,"Yes (due to employment-related issues), Yes (due to university work)",No,Days per week: 1,No,Hours per week: 13,Student loan,"Yes, I am part-time employed",No,United Kingdom,2002,BA (Hons) Sports Journalism,Yes (due to university work),Occasionally,I prefer my timetable to be compact. (having all my classes in one day or two days in the week),So that I can work,"Yes, on my life, health and studies",Hours per week: 10,Hours per day: 6,,"Level 6 (third year, undergraduate)",It's somewhat important,It helps a little,I've never done any mindfulness activities,Not at all,I really enjoy them,I don't really think about it,,I have no control over my mental health,,,,,,118361,,,,,,,,,,,,23/11/2022 10:37,37.60.108.20,GB,United Kingdom,ENG,England,London,51.5435,-0.1733,traveler,Wifinity Ltd,Wifinity Ltd,Home student,9250
118370,,,I think my diet is somewhat inbetween,White,Hours per week: 3,Middle class,Medium quality of life,,My alcohol consumption is above moderate,Introvert (a quiet person who is more interested in their own thoughts and feelings than spending time with other people),Yes (due to university work),Yes,Days per week: 3,No,Hours per week: 16,Self-paid,"Yes, I am part-time employed",Yes,United Kingdom,2001,BA (Hons) Sports Journalism,Yes (due to university work),Very frequently,I prefer my timetable to be compact. (having all my classes in one day or two days in the week),,"Yes, on my life, health and studies",Hours per week: 6,Hours per day: 6,,"Level 4 (first year, undergraduate)",I don't know how to answer this question,It helps a little,Occasionally I've enjoyed them,I'd be very interested in most activities to do with mental health,I don't enjoy them,"Yes, absolutely",I don't know yet,I have no control over my mental health,"Mental health first aid training, Mental health resource making sessions (making crisis cards, etc)",,,,,118370,,,,,,,,,,,,23/11/2022 11:20,145.40.141.240,GB,United Kingdom,STH,Southampton,Southampton,50.9169,-1.422,residential,Toob Limited,Toob Limited,Home student,9250
118388,,,I think my diet is somewhat inbetween,White,Hours per week: 10,Lower class,Medium quality of life,,My alcohol consumption is moderate,Introvert (a quiet person who is more interested in their own thoughts and feelings than spending time with other people),"Yes (due to employment-related issues), Yes (due to other circumstances, such as health, family issues, etc)",Yes,Days per week: 4,No,Hours per week: 30+,Sponsorship (Company/Organisation etc),"Yes, I am full-time employed",No,United Kingdom,29/12/1971,FdSc Health and Social Care (Nursing Associate) Apprenticeship,"Yes (due to employment-related issues), Yes (due to other circumstances such as health, family issues, etc)",Rarely,I prefer my timetable to be compact. (having all my classes in one day or two days in the week),It gives me that time in my week to just concentrate on learning.,"Yes, on my life, health and studies",Hours per week: 5,Hours per day: 1,,Foundation year,It's very important,Very much so,Occasionally I've enjoyed them,I'd be very interested in most activities to do with mental health,I really enjoy them,"Yes, absolutely",A little,Entirely up to me,,,,,,118388,,,,,,,,,,,,23/11/2022 13:02,81.105.135.214,GB,United Kingdom,HAM,Hampshire,Fareham,50.8161,-1.2341,residential,Virgin Media,Virgin Media,Home student,9250
118393,,,I think my diet is somewhat inbetween,White,Hours per week: 27,Middle class,Medium quality of life,,My alcohol consumption is moderate,Extrovert (a lively and confident person who enjoys being with other people),Yes (due to university work),No,Days per week: 1,No,Hours per week: 1,Student loan,I am unemployed,No,United Kingdom,2004,BA (Hons) Sports Journalism,Yes (due to university work),Very frequently,"I prefer my timetable to be spread with long gaps in between classes (eg, 1-2 modules per day, spread over 3 times per week)",,"No, it has no impact on my studies, life or health",Hours per week: 15,Hours per day: 13,,"Level 4 (first year, undergraduate)",It's very important,Very much so,Occasionally I've enjoyed them,"I'd be interested, but it would depend on what it was",I really enjoy them,Sometimes it can be,I don't know yet,Entirely up to me,"Mental health first aid training, Social sports sessions aimed at mental health (mindful running/climbing, etc)",,,,,118393,,,,,,,,,,,,23/11/2022 14:30,31.205.204.242,GB,United Kingdom,ISL,Islington,Islington,51.5322,-0.098,residential,Ask4 Limited,Ask4 Limited,Home student,9250
118401,,,I think my diet is somewhat inbetween,White,Hours per week: 10,Lower class,Low quality of life,,I don't drink alcohol,Somewhat in between,"Yes (due to other circumstances, such as health, family issues, etc)",Yes,Days per week: N/A,No,Hours per week: 30+,Self-paid,"Yes, I am full-time employed",No,United Kingdom,1980,FdSc Health and Social Care (Nursing Associate) Apprenticeship,"Yes (due to other circumstances such as health, family issues, etc)",Frequently,I prefer my timetable to be compact. (having all my classes in one day or two days in the week),So that i can do other life related things on the other days,"No, it has no impact on my studies, life or health",Hours per week: 10,Hours per day: 1,,"Level 4 (first year, undergraduate)",It's very important,I don't really think about it,I've never done any mindfulness activities,"I'd be interested, but it would depend on what it was",I don't do physical activity,"Yes, absolutely",,Entirely up to me,,,,,,118401,,,,,,,,,,,,23/11/2022 15:52,185.22.5.28,GB,United Kingdom,WIL,Wiltshire,Melksham,51.3884,-2.1991,business,MLL Telecom Ltd.,MLL Telecom Ltd.,Home student,9250
118411,,,I think my diet is somewhat inbetween,White,Hours per week: 6,Middle class,Medium quality of life,,My alcohol consumption is below moderate,Somewhat in between,"Yes (due to employment-related issues), Yes (due to other circumstances, such as health, family issues, etc), Yes (due to university work)",Yes,Days per week: 2,No,Hours per week: 16,Scholarship,"Yes, I am part-time employed",No,United Kingdom,2003,BA (Hons) Popular Music Performance and Production,"Yes (due to employment-related issues), Yes (due to other circumstances such as health, family issues, etc), Yes (due to university work)",Occasionally,I prefer my timetable to be compact. (having all my classes in one day or two days in the week),Travel into uni everyday it would save me money to have to travel less but have longer compact days.,"Yes, on my life, health and studies",Hours per week: 27,Hours per day: 13,,"Level 5 (second year, undergraduate)",I don't really think about it,It helps a little,I've never done any mindfulness activities,I don't have any feelings on it,I enjoy them some of the time,I don't know how to answer this question,A little,Somewhat up to me,"Social sports sessions aimed at mental health (mindful running/climbing, etc)",,,,,118411,,,,,,,,,,,,23/11/2022 17:02,194.66.93.27,GB,United Kingdom,STH,Southampton,Southampton,50.9,-1.4,college,Southampton Solent University,Jisc Services Limited,Home student,9250
118415,,,I think my diet is somewhat inbetween,White,Hours per week: I don't have exams,Higher class,High quality of life,,My alcohol consumption is moderate,Somewhat in between,"Yes (due to other circumstances, such as health, family issues, etc), Yes (due to university work)",Yes,Days per week: 2,No,Hours per week: N/A,Parent (family) support,I am unemployed,No,United Kingdom,2000,BSc (Hons) Business Management with Marketing,I don't have exams,Rarely,I prefer my timetable to be compact. (having all my classes in one day or two days in the week),It is much easier to have a structured week when uni is either all on one day or on 2 consecutive days. It makes it easier to have a job and hobbies,"Yes, on my studies",Hours per week: 7,Hours per day: 5,,"Level 5 (second year, undergraduate)",It's very important,It helps a little,Occasionally I've enjoyed them,"I'd be interested, but it would depend on what it was",I enjoy them some of the time,Sometimes it can be,A little,Somewhat up to me,Journal making/writing,,,,,118415,,,,,,,,,,,,23/11/2022 17:46,145.40.143.28,GB,United Kingdom,STH,Southampton,Southampton,50.9169,-1.422,residential,Toob Limited,Toob Limited,Home student,9250
118426,,,I think my diet is somewhat inbetween,Mixed/multiple ethnic groups,Hours per week: 4,Middle class,Medium quality of life,,My alcohol consumption is below moderate,Somewhat in between,"Yes (due to other circumstances, such as health, family issues, etc), No",Yes,Days per week: 4,No,Hours per week: N/A,Student loan,I am unemployed,Yes,United Kingdom,2003,BA (Hons) Popular Music Performance and Production,Yes (due to university work),Occasionally,I prefer my timetable to be compact. (having all my classes in one day or two days in the week),So I can focus on outside uni related things better,"Yes, on my life, health and studies",Hours per week: 10,Hours per day: 3,,"Level 4 (first year, undergraduate)",It's very important,Very much so,Occasionally I've enjoyed them,"I'd be interested, but it would depend on what it was",I really enjoy them,"Yes, absolutely",I don't know yet,Somewhat up to me,"Mental health first aid training, Social sports sessions aimed at mental health (mindful running/climbing, etc), Journal making/writing, Student-led peer support sessions, Visits to local community activities (mindful pottery making and painting/talks on mental health, etc), General volunteering (local refugee services, litter picking, etc)",,,,,118426,,,,,,,,,,,,23/11/2022 18:18,92.40.196.137,GB,United Kingdom,,,,51.4964,-0.1224,cellular,Three,Three,Home student,9250
118443,,,I think my diet is somewhat inbetween,White,Hours per week: 2,Middle class,Medium quality of life,,I don't drink alcohol,Somewhat in between,"Yes (due to employment-related issues), Yes (due to other circumstances, such as health, family issues, etc), Yes (due to university work)",Yes,Days per week: 3,No,Hours per week: 13,Self-paid,"Yes, I am part-time employed",Yes,Spain,2002,BA (Hons) Popular Music Performance and Production,Yes (due to university work),Very frequently,I prefer my timetable to be compact. (having all my classes in one day or two days in the week),Then i have more time to work and do my uni work too,"Yes, on my life, health and studies",Hours per week: 10,Hours per day: 10,,"Level 5 (second year, undergraduate)",It's very important,It helps a little,I don't enjoy them,I don't have any feelings on it,I don't know how to answer this question,I don't think it's useful at all,A little,I don't know how to answer this question,"Arts and crafts sessions, Film nights (relevant films), Book club (relevant books)",,,,,118443,,,,,,,,,,,,23/11/2022 19:14,145.40.140.120,GB,United Kingdom,STH,Southampton,Southampton,50.9169,-1.422,residential,Toob Limited,Toob Limited,European student,9250
118470,,,I think my diet is somewhat inbetween,Other ethnic group,Hours per week: 30,Lower class,Low quality of life,,I don't drink alcohol,Introvert (a quiet person who is more interested in their own thoughts and feelings than spending time with other people),"Yes (due to employment-related issues), Yes (due to other circumstances, such as health, family issues, etc), Yes (due to university work)",Yes,Days per week: 5,Yes,Hours per week: 2,Self-paid,I am unemployed,Yes,Germany,1999,BA (Hons) Popular Music Performance and Production,"Yes (due to employment-related issues), Yes (due to other circumstances such as health, family issues, etc), Yes (due to university work)",Frequently,I prefer my timetable to be compact. (having all my classes in one day or two days in the week),,"Yes, on my life, health and studies",Hours per week: 9,Hours per day: 3,,"Level 5 (second year, undergraduate)",It's very important,Very much so,Occasionally I've enjoyed them,I'd be very interested in most activities to do with mental health,I don't know how to answer this question,"Yes, absolutely",,Entirely up to me,"Mindful gardening, Guest speakers coming in and talking about their mental health journeys, Arts and crafts sessions, Mental health resource making sessions (making crisis cards, etc), General volunteering (local refugee services, litter picking, etc), Film nights (relevant films), Book club (relevant books), Supportive group study sessions",,,,,118470,,,,,,,,,,,,23/11/2022 23:24,2.121.91.153,GB,United Kingdom,HAM,Hampshire,Eastleigh,50.9661,-1.3348,residential,Sky Broadband,Sky Broadband,European student,9250
118500,,,I think my diet is somewhat inbetween,Other ethnic group,Hours per week: 14,Middle class,Medium quality of life,,My alcohol consumption is below moderate,Somewhat in between,"Yes (due to other circumstances, such as health, family issues, etc)",Yes,Days per week: 3,No,Hours per week: N/A,Student loan,I am unemployed,No,Mauritius,2003,Business and Law Foundation Year,I don't have exams,Occasionally,I prefer my timetable to be compact. (having all my classes in one day or two days in the week),Time to go and do my own research and have time to unwind,"No, it has no impact on my studies, life or health",Hours per week: N/A,Hours per day: 2,,Foundation year,It's somewhat important,Very much so,I enjoy them a lot,"I'd be interested, but it would depend on what it was",I enjoy them some of the time,Sometimes it can be,Very much,Entirely up to me,"Mental health first aid training, Visits to local community activities (mindful pottery making and painting/talks on mental health, etc)",,,,,118500,,,,,,,,,,,,24/11/2022 11:42,109.175.143.76,GB,United Kingdom,STH,Southampton,Southampton,50.9142,-1.388,residential,Cablecom Networking,Cablecom Networking,International student,14350
118502,,,I think my diet is somewhat inbetween,White,Hours per week: 10,Middle class,High quality of life,,My alcohol consumption is below moderate,Introvert (a quiet person who is more interested in their own thoughts and feelings than spending time with other people),No,Yes,Days per week: 2,No,Hours per week: 12,Student loan,"Yes, I am part-time employed",Yes,United Kingdom,2002,BA (Hons) Sports Journalism,"No, I don't have exams",Very rarely,I prefer my timetable to be compact. (having all my classes in one day or two days in the week),,"Yes, on my life, health and studies",Hours per week: 10,Hours per day: 10,,"Level 5 (second year, undergraduate)",It's very important,Very much so,I enjoy them a lot,"I'd be interested, but it would depend on what it was",I really enjoy them,"Yes, absolutely",Very much,Entirely up to me,,,,,,118502,,,,,,,,,,,,24/11/2022 11:51,82.24.21.156,GB,United Kingdom,STH,Southampton,Southampton,50.9051,-1.3655,residential,Virgin Media,Virgin Media,Home student,9250
